 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                     SPECIFIC HEAT COEFFICIENTS                                                                     

             Cp = A + B*T + C*T^2 + D*T^3 + E*T^4  [J/kg/K]                                                         

    Species                      Cp(298K)         Cp(1000K)          LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)             A(HT)           B(HT)            C(HT)            D(HT)           E(HT)      
  107. NC45H91(L)               2.154570e+03     3.716012e+03     9.186800e+02     2.110279e+03    -6.893322e+00     3.870156e-02    -6.053450e-05     3.342671e-08    -1.638273e+02     7.435733e+00    -4.956039e-03     1.568764e-06    -1.686188e-10
  108. NC60H121(L)              2.147482e+03     3.717812e+03     9.677300e+02     1.983814e+03    -5.165856e+00     3.077827e-02    -4.615941e-05     2.427090e-08    -1.729704e+02     7.492330e+00    -5.051932e-03     1.636457e-06    -1.860726e-10
  109. NC16H33_T(L)             2.216200e+03     3.717457e+03     7.478400e+02     2.679456e+03    -1.538812e+01     8.351911e-02    -1.560305e-04     1.058441e-07    -1.320627e+02     7.236352e+00    -4.510553e-03     1.171421e-06    -4.769991e-11
  110. NC30H61_T(L)             2.171167e+03     3.720142e+03     8.508300e+02     2.326358e+03    -9.938183e+00     5.333259e-02    -8.854674e-05     5.243442e-08    -1.638974e+02     7.434696e+00    -4.896737e-03     1.482615e-06    -1.365354e-10
  111. NC45H91_T(L)             2.154508e+03     3.721168e+03     9.191500e+02     2.117755e+03    -6.980504e+00     3.898387e-02    -6.080492e-05     3.349365e-08    -1.760599e+02     7.510475e+00    -5.044279e-03     1.601507e-06    -1.704753e-10
  112. NC60H121_T(L)            2.147403e+03     3.721681e+03     9.681000e+02     1.990535e+03    -5.245704e+00     3.104985e-02    -4.645967e-05     2.437512e-08    -1.821485e+02     7.548409e+00    -5.118139e-03     1.661025e-06    -1.874656e-10
  113. NC16H31(L)               2.556007e+03     4.063780e+03     7.519400e+02     3.313048e+03    -1.953630e+01     1.030539e-01    -1.935848e-04     1.313853e-07    -1.192852e+02     7.832191e+00    -4.918111e-03     1.362339e-06    -9.335552e-11
  114. NC30H59(L)               2.349671e+03     3.904472e+03     8.493100e+02     2.554155e+03    -1.054861e+01     5.607096e-02    -9.374649e-05     5.586296e-08    -1.572500e+02     7.752762e+00    -5.115498e-03     1.585718e-06    -1.612605e-10
  115. NC45H89(L)               2.273595e+03     3.843959e+03     9.181300e+02     2.240450e+03    -6.992583e+00     3.908102e-02    -6.127646e-05     3.398095e-08    -1.716708e+02     7.722591e+00    -5.190476e-03     1.670568e-06    -1.870541e-10
  116. NC60H119(L)              2.236481e+03     3.813739e+03     9.667500e+02     2.084430e+03    -5.277006e+00     3.120307e-02    -4.692488e-05     2.478287e-08    -1.788725e+02     7.707524e+00    -5.227919e-03     1.712943e-06    -1.999354e-10
  117. NC16H31_T(L)             2.555636e+03     4.078370e+03     7.520800e+02     3.300556e+03    -1.930442e+01     1.016324e-01    -1.902487e-04     1.289725e-07    -1.538999e+02     8.043688e+00    -5.167803e-03     1.454994e-06    -9.860902e-11
  118. NC30H59_T(L)             2.349637e+03     3.912237e+03     8.499500e+02     2.560444e+03    -1.061261e+01     5.620261e-02    -9.364764e-05     5.566575e-08    -1.756723e+02     7.865323e+00    -5.248388e-03     1.635030e-06    -1.640565e-10
  119. NC45H89_T(L)             2.273531e+03     3.849132e+03     9.186100e+02     2.247989e+03    -7.080559e+00     3.936641e-02    -6.155136e-05     3.405015e-08    -1.839425e+02     7.797572e+00    -5.278998e-03     1.703417e-06    -1.889166e-10
  120. NC60H119_T(L)            2.236400e+03     3.817617e+03     9.671300e+02     2.091203e+03    -5.357504e+00     3.147717e-02    -4.722881e-05     2.488894e-08    -1.880727e+02     7.763737e+00    -5.294284e-03     1.737569e-06    -2.013318e-10
  121. NC16H31_A(L)             2.554893e+03     4.096013e+03     7.520200e+02     3.287133e+03    -1.912518e+01     1.009167e-01    -1.892825e-04     1.286241e-07    -1.746740e+02     7.976713e+00    -4.839099e-03     1.138270e-06    -5.196612e-12
  122. NC30H59_A(L)             2.349178e+03     3.921627e+03     8.494400e+02     2.549606e+03    -1.046299e+01     5.556059e-02    -9.263203e-05     5.514951e-08    -1.867286e+02     7.829679e+00    -5.073447e-03     1.466466e-06    -1.143412e-10
  123. NC45H89_A(L)             2.273217e+03     3.855387e+03     9.182400e+02     2.241344e+03    -6.988593e+00     3.897192e-02    -6.093128e-05     3.373903e-08    -1.913075e+02     7.773828e+00    -5.162464e-03     1.591130e-06    -1.557996e-10
  124. NC60H119_A(L)            2.236142e+03     3.822307e+03     9.668400e+02     2.086937e+03    -5.297807e+00     3.121956e-02    -4.682577e-05     2.468984e-08    -1.935942e+02     7.745936e+00    -5.206919e-03     1.653388e-06    -1.765039e-10
  125. NC16H29(L)               2.901220e+03     4.431132e+03     7.562700e+02     3.934385e+03    -2.334716e+01     1.205523e-01    -2.263700e-04     1.533478e-07    -1.412049e+02     8.652304e+00    -5.585056e-03     1.650233e-06    -1.451439e-10
  126. NC30H57(L)               2.529796e+03     4.098384e+03     8.483400e+02     2.801659e+03    -1.138320e+01     5.965294e-02    -1.001012e-04     5.984512e-08    -1.690496e+02     8.187002e+00    -5.469902e-03     1.739367e-06    -1.890337e-10
  127. NC45H87(L)               2.393158e+03     3.972728e+03     9.172600e+02     2.380643e+03    -7.213233e+00     3.997072e-02    -6.286415e-05     3.501200e-08    -1.795646e+02     8.011291e+00    -5.426417e-03     1.773026e-06    -2.056078e-10
  128. NC60H117(L)              2.326237e+03     3.910127e+03     9.662400e+02     2.176421e+03    -5.272462e+00     3.115911e-02    -4.694549e-05     2.489207e-08    -1.848031e+02     7.923752e+00    -5.404752e-03     1.789796e-06    -2.138649e-10
  129. NC16H29_A(L)             2.900106e+03     4.463659e+03     7.563500e+02     3.908641e+03    -2.293843e+01     1.184261e-01    -2.220889e-04     1.506026e-07    -1.970981e+02     8.798141e+00    -5.505325e-03     1.424123e-06    -5.618226e-11
  130. NC30H57_A(L)             2.529300e+03     4.115622e+03     8.484600e+02     2.797372e+03    -1.130110e+01     5.915770e-02    -9.901259e-05     5.914715e-08    -1.986705e+02     8.264290e+00    -5.427648e-03     1.619539e-06    -1.418880e-10
  131. NC45H87_A(L)             2.392776e+03     3.984193e+03     9.173600e+02     2.381650e+03    -7.210680e+00     3.986738e-02    -6.252800e-05     3.477504e-08    -1.992643e+02     8.062692e+00    -5.398315e-03     1.693333e-06    -1.742530e-10
  132. NC60H117_A(L)            2.325896e+03     3.918715e+03     9.663200e+02     2.178969e+03    -5.293761e+00     3.117744e-02    -4.684901e-05     2.480035e-08    -1.995601e+02     7.962257e+00    -5.383702e-03     1.730098e-06    -1.903771e-10

 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


 -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                           ENTHALPY COEFFICIENTS                                                                     

             H/(RT) = A + B*T + C*T^2 + D*T^3 + E*T^4 + F/T  [-]                                                         

    Species                   H(298K)[J/kmol]  H(1000K)[J/kmol]      LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)           F(LT)             A(HT)            B(HT)            C(HT)           D(HT)             E(HT)            F(HT)      
 -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

    1. N2                      -4.368615e+03     2.146391e+07     1.000000e+03     3.536035e+00    -7.913547e-05    -1.423281e-07     5.938565e-10    -2.794164e-13    -1.047496e+03     2.938030e+00     7.091902e-04    -1.677603e-07     2.018889e-11    -9.521286e-16    -9.171810e+02
    2. HE                      -3.117902e+03     1.458877e+07     1.000000e+03     2.499763e+00     5.050672e-07    -2.748595e-10    -1.714958e-13     1.449504e-16    -7.453409e+02     2.499856e+00     1.096827e-07    -3.584169e-11     5.179951e-15    -2.787172e-19    -7.453092e+02
    3. P-HDPE-P_S              -1.186728e+09     3.550704e+08     1.500000e+03     4.391770e+01    -1.293435e-01     7.695607e-04    -6.516237e-07     1.701522e-10    -1.599582e+05     4.391770e+01    -1.293435e-01     7.695607e-04    -6.516237e-07     1.701522e-10    -1.599582e+05
    4. P-HDPE-P                -1.036312e+09     1.379140e+08     1.500000e+03     9.465522e+01     7.442191e-02     2.761295e-05    -2.474828e-08     4.647813e-12    -1.600024e+05     9.465522e+01     7.442191e-02     2.761295e-05    -2.474828e-08     4.647813e-12    -1.600024e+05
    5. P-NC40H79-P             -8.435551e+08     3.226150e+08     1.500000e+03     9.420751e+01     7.783677e-02     1.912997e-05    -1.881217e-08     3.247534e-12    -1.368079e+05     9.420751e+01     7.783677e-02     1.912997e-05    -1.881217e-08     3.247534e-12    -1.368079e+05
    6. P-NC40H81               -1.054856e+09     1.242028e+08     1.500000e+03     9.510963e+01     7.664844e-02     2.326835e-05    -2.140965e-08     3.796622e-12    -1.624752e+05     9.510963e+01     7.664844e-02     2.326835e-05    -2.140965e-08     3.796622e-12    -1.624752e+05
    7. P-NC40H79               -9.820635e+08     2.427402e+08     1.500000e+03     1.047012e+02     7.491539e-02     2.058693e-05    -1.697247e-08     2.349213e-12    -1.563853e+05     1.047012e+02     7.491539e-02     2.058693e-05    -1.697247e-08     2.349213e-12    -1.563853e+05
    8. P-NC40H80               -8.620995e+08     3.089037e+08     1.500000e+03     9.466192e+01     8.006330e-02     1.478538e-05    -1.547354e-08     2.396343e-12    -1.392808e+05     9.466192e+01     8.006330e-02     1.478538e-05    -1.547354e-08     2.396343e-12    -1.392808e+05
    9. P-NC40H80_T             -8.490609e+08     3.243733e+08     1.500000e+03     9.482879e+01     7.861264e-02     1.877933e-05    -1.874612e-08     3.253946e-12    -1.377154e+05     9.482879e+01     7.861264e-02     1.877933e-05    -1.874612e-08     3.253946e-12    -1.377154e+05
   10. P-NC40H78               -7.893071e+08     4.274412e+08     1.500000e+03     1.042535e+02     7.833026e-02     1.210396e-05    -1.103636e-08     9.489344e-13    -1.331909e+05     1.042535e+02     7.833026e-02     1.210396e-05    -1.103636e-08     9.489344e-13    -1.331909e+05
   11. P-NC40H78_A             -8.419078e+08     3.780631e+08     1.500000e+03     1.049200e+02     7.470386e-02     1.935114e-05    -1.612066e-08     2.164677e-12    -1.395484e+05     1.049200e+02     7.470386e-02     1.935114e-05    -1.612066e-08     2.164677e-12    -1.395484e+05
   12. CH4                     -7.460492e+07    -3.592585e+07     1.000000e+03     5.149115e+00    -6.831100e-03     1.638180e-05    -1.210617e-08     3.332069e-12    -1.024660e+04     1.653262e+00     5.013155e-03    -1.105537e-06     1.341208e-10    -6.293935e-15    -1.000959e+04
   13. C2H6                    -8.385893e+07    -1.944102e+07     1.000000e+03     4.291426e+00    -2.750775e-03     1.998128e-05    -1.771166e-08     5.373717e-12    -1.152221e+04     4.046664e+00     7.676940e-03    -1.823465e-06     2.194566e-10    -1.046335e-14    -1.244735e+04
   14. C3H8                    -1.046904e+08    -1.225440e+07     1.000000e+03     4.210930e+00     8.544325e-04     2.355101e-05    -2.300151e-08     7.292369e-12    -1.438109e+04     6.669198e+00     1.030544e-02    -2.455041e-06     2.960857e-10    -1.413829e-14    -1.627541e+04
   15. NC4H10                  -1.257945e+08    -4.308773e+06     1.000000e+03     1.576415e+00     1.729486e-02     2.323387e-06    -7.040909e-09     2.475023e-12    -1.714700e+04     1.052512e+01     1.179544e-02    -2.617964e-06     2.864028e-10    -1.198619e-14    -2.049523e+04
   16. NC5H12                  -1.468595e+08     2.018278e+06     1.000000e+03    -3.936346e-01     2.893907e-02    -9.513070e-06     8.686813e-10     2.130476e-13    -1.987135e+04     1.422337e+01     1.321268e-02    -2.781998e-06     3.141287e-10    -1.480009e-14    -2.471064e+04
   17. NC6H14                  -1.676245e+08     1.022850e+07     5.395300e+02    -2.773889e-02     3.384970e-02    -1.061171e-05     5.403484e-10     3.622040e-13    -2.288260e+04    -2.773889e-02     3.384970e-02    -1.061171e-05     5.403484e-10     3.622040e-13    -2.288260e+04
   18. NC7H16                  -1.883434e+08     1.638509e+07     1.000000e+03    -6.795313e-01     4.053784e-02    -1.410931e-05     1.744914e-09     1.674654e-13    -2.569070e+04     2.051031e+01     1.731948e-02    -3.591458e-06     4.009994e-10    -1.874035e-14    -3.264992e+04
   19. NC8H18                  -2.095155e+08     2.517732e+07     6.027800e+02    -7.040589e-01     4.677662e-02    -1.661772e-05     2.092328e-09     2.012465e-13    -2.872028e+04    -7.040589e-01     4.677662e-02    -1.661772e-05     2.092328e-09     2.012465e-13    -2.872028e+04
   20. NC9H20                  -2.304611e+08     3.265173e+07     6.286200e+02    -1.042219e+00     5.324008e-02    -1.962073e-05     2.868317e-09     1.207677e-13    -3.163912e+04    -1.042219e+00     5.324008e-02    -1.962073e-05     2.868317e-09     1.207677e-13    -3.163912e+04
   21. NC10H22                 -2.504314e+08     3.813069e+07     1.391000e+03    -2.084170e+00     6.126751e-02    -2.589386e-05     6.245872e-09    -6.470961e-13    -3.430219e+04     3.198822e+01     2.386225e-02    -5.409213e-06     6.274081e-10    -2.904315e-14    -4.663928e+04
   22. NC11H24                 -2.723522e+08     4.760056e+07     6.709300e+02    -1.718539e+00     6.616700e-02    -2.562674e-05     4.420296e-09    -4.018981e-14    -3.747680e+04    -1.718539e+00     6.616700e-02    -2.562674e-05     4.420296e-09    -4.018981e-14    -3.747680e+04
   23. NC12H26                 -2.916967e+08     5.275331e+07     1.391000e+03    -2.621816e+00     7.361886e-02    -3.146568e-05     7.686032e-09    -8.072045e-13    -4.006543e+04     3.850992e+01     2.817750e-02    -6.383107e-06     7.400622e-10    -3.424883e-14    -5.488493e+04
   24. C2H4                     5.249327e+07     1.031384e+08     1.000000e+03     3.959201e+00    -3.785257e-03     1.903300e-05    -1.728971e-08     5.397684e-12     5.089776e+03     3.991827e+00     5.241695e-03    -1.239071e-06     1.486571e-10    -7.072608e-15     4.268659e+03
   25. C3H6                     2.612888e+07     1.031296e+08     1.000000e+03    -1.546067e+00     2.182766e-02    -1.871308e-05     1.246055e-08    -3.695978e-12     2.070562e+03     6.590323e+00     7.629643e-03    -1.767898e-06     2.088777e-10    -9.824311e-15    -2.474811e+02
   26. C4H8-1                  -4.731375e+05     1.051733e+08     1.392000e+03    -8.313721e-01     2.262905e-02    -9.788619e-06     2.505511e-09    -2.863834e-13    -1.578750e+03     1.135087e+01     9.030894e-03    -2.053643e-06     2.386632e-10    -1.106179e-14    -5.978710e+03
   27. NC5H10                  -3.340786e+07     9.874854e+07     1.389000e+03    -5.415606e-01     2.698150e-02    -1.078362e-05     2.443540e-09    -2.370693e-13    -5.986062e+03     1.411082e+01     1.141741e-02    -2.595423e-06     3.015687e-10    -1.397592e-14    -1.143350e+04
   28. NC6H12                  -4.170742e+07     1.195854e+08     1.000000e+03     1.968620e+00     2.382812e-02     2.200512e-06    -9.287043e-09     3.384493e-12    -7.711879e+03     1.866379e+01     1.048573e-02    -1.036094e-06    -1.716290e-10     3.204722e-14    -1.359102e+04
   29. NC7H14                  -7.467317e+07     1.133862e+08     1.390000e+03    -1.165333e+00     3.952199e-02    -1.653672e-05     3.964225e-09    -4.106929e-13    -1.173624e+04     2.061904e+01     1.574265e-02    -3.572069e-06     4.145692e-10    -1.919824e-14    -1.967109e+04
   30. NC8H16                  -1.259306e+08     1.492336e+08     6.099300e+02    -1.258841e+00     5.674658e-02    -2.214031e-05     3.926341e-09    -7.004357e-14    -1.925505e+04    -1.258841e+00     5.674658e-02    -2.214031e-05     3.926341e-09    -7.004357e-14    -1.925505e+04
   31. NC9H18                  -1.468762e+08     1.567080e+08     6.350000e+02    -1.597001e+00     6.321004e-02    -2.514332e-05     4.702331e-09    -1.505223e-13    -2.217389e+04    -1.597001e+00     6.321004e-02    -2.514332e-05     4.702331e-09    -1.505223e-13    -2.217389e+04
   32. NC10H20                 -1.358596e+08     1.362127e+08     1.390000e+03    -2.537710e+00     5.915986e-02    -2.587042e-05     6.566189e-09    -7.323066e-13    -2.020299e+04     3.064170e+01     2.223787e-02    -5.085991e-06     5.934089e-10    -2.758148e-14    -3.216475e+04
   33. NC11H22                 -1.887672e+08     1.716568e+08     6.768700e+02    -2.273321e+00     7.613697e-02    -3.114933e-05     6.254310e-09    -3.114798e-13    -2.801157e+04    -2.273321e+00     7.613697e-02    -3.114933e-05     6.254310e-09    -3.114798e-13    -2.801157e+04
   34. NC12H24                 -2.097128e+08     1.791313e+08     6.941900e+02    -2.611481e+00     8.260043e-02    -3.415234e-05     7.030300e-09    -3.919586e-13    -3.093041e+04    -2.611481e+00     8.260043e-02    -3.415234e-05     7.030300e-09    -3.919586e-13    -3.093041e+04
   35. C4H6                     1.108224e+08     1.995984e+08     1.000000e+03     4.105997e+00     2.527878e-03     1.946285e-05    -2.014875e-08     6.548954e-12     1.150925e+04     7.626375e+00     8.626170e-03    -2.030616e-06     2.427000e-10    -1.152339e-14     9.553064e+03
   36. LC5H8                    7.556488e+07     1.962349e+08     1.000000e+03     1.766365e+00     2.163394e-02    -7.920443e-06     1.281470e-09     0.000000e+00     6.840307e+03     7.972053e+00     1.343071e-02    -3.188488e-06     2.826978e-10     0.000000e+00     5.104668e+03
   37. DIALLYL                  8.408896e+07     2.298614e+08     1.413000e+03    -1.013754e+00     3.191214e-02    -1.468846e-05     3.957379e-09    -4.616614e-13     7.940337e+03     1.604560e+01     1.173871e-02    -2.619326e-06     3.005014e-10    -1.380200e-14     2.118994e+03
   38. NC7H12                  -2.140019e+07     2.658155e+08     5.893400e+02    -1.475463e+00     6.025308e-02    -2.465989e-05     4.984365e-09    -2.608548e-13    -6.870983e+03    -1.475463e+00     6.025308e-02    -2.465989e-05     4.984365e-09    -2.608548e-13    -6.870983e+03
   39. NC8H14                  -4.234573e+07     2.732899e+08     6.165300e+02    -1.813623e+00     6.671655e-02    -2.766290e-05     5.760355e-09    -3.413336e-13    -9.789822e+03    -1.813623e+00     6.671655e-02    -2.766290e-05     5.760355e-09    -3.413336e-13    -9.789822e+03
   40. NC9H16                  -6.329127e+07     2.807643e+08     6.408600e+02    -2.151783e+00     7.318001e-02    -3.066591e-05     6.536345e-09    -4.218124e-13    -1.270866e+04    -2.151783e+00     7.318001e-02    -3.066591e-05     6.536345e-09    -4.218124e-13    -1.270866e+04
   41. NC10H18                 -8.423680e+07     2.882387e+08     6.625600e+02    -2.489943e+00     7.964347e-02    -3.366891e-05     7.312334e-09    -5.022911e-13    -1.562750e+04    -2.489943e+00     7.964347e-02    -3.366891e-05     7.312334e-09    -5.022911e-13    -1.562750e+04
   42. NC11H20                 -1.051823e+08     2.957131e+08     6.822800e+02    -2.828103e+00     8.610693e-02    -3.667192e-05     8.088324e-09    -5.827699e-13    -1.854634e+04    -2.828103e+00     8.610693e-02    -3.667192e-05     8.088324e-09    -5.827699e-13    -1.854634e+04
   43. NC12H22                 -1.261279e+08     3.031876e+08     6.998400e+02    -3.166263e+00     9.257039e-02    -3.967493e-05     8.864313e-09    -6.632486e-13    -2.146518e+04    -3.166263e+00     9.257039e-02    -3.967493e-05     8.864313e-09    -6.632486e-13    -2.146518e+04
   44. NC16H34                 -3.742274e+08     8.199868e+07     1.391000e+03    -3.691120e+00     9.830648e-02    -4.259261e-05     1.055808e-08    -1.125934e-12    -5.159273e+04     5.155939e+01     3.680321e-02    -8.329625e-06     9.652134e-10    -4.465273e-14    -7.137814e+04
   45. NC30H62                 -6.703174e+08     1.896144e+08     8.518000e+02    -8.143579e+00     1.889728e-01    -8.268388e-05     1.916410e-08    -1.569286e-12    -9.293474e+04    -8.143579e+00     1.889728e-01    -8.268388e-05     1.916410e-08    -1.569286e-12    -9.293474e+04
   46. NC45H92                 -9.845005e+08     3.017305e+08     9.198400e+02    -1.321598e+01     2.859247e-01    -1.277290e-04     3.080394e-08    -2.776468e-12    -1.367173e+05    -1.321598e+01     2.859247e-01    -1.277290e-04     3.080394e-08    -2.776468e-12    -1.367173e+05
   47. NC60H122                -1.298684e+09     4.138467e+08     9.686500e+02    -1.828838e+01     3.828766e-01    -1.727741e-04     4.244379e-08    -3.983649e-12    -1.804999e+05    -1.828838e+01     3.828766e-01    -1.727741e-04     4.244379e-08    -3.983649e-12    -1.804999e+05
   48. NC16H32                 -2.934949e+08     2.090289e+08     7.522500e+02    -3.964121e+00     1.084543e-01    -4.616437e-05     1.013426e-08    -7.138736e-13    -4.260576e+04    -3.964121e+00     1.084543e-01    -4.616437e-05     1.013426e-08    -7.138736e-13    -4.260576e+04
   49. NC30H60                 -5.867325e+08     3.136707e+08     8.509000e+02    -8.698361e+00     1.989427e-01    -8.820647e-05     2.099811e-08    -1.840576e-12    -8.346951e+04    -8.698361e+00     1.989427e-01    -8.820647e-05     2.099811e-08    -1.840576e-12    -8.346951e+04
   50. NC45H90                 -9.009156e+08     4.257868e+08     9.193000e+02    -1.377076e+01     2.958946e-01    -1.332516e-04     3.263796e-08    -3.047758e-12    -1.272521e+05    -1.377076e+01     2.958946e-01    -1.332516e-04     3.263796e-08    -3.047758e-12    -1.272521e+05
   51. NC60H120                -1.215099e+09     5.379030e+08     9.676800e+02    -1.884316e+01     3.928465e-01    -1.782967e-04     4.427780e-08    -4.254939e-12    -1.710347e+05    -1.884316e+01     3.928465e-01    -1.782967e-04     4.427780e-08    -4.254939e-12    -1.710347e+05
   52. NC16H30                 -2.099100e+08     3.330852e+08     7.565400e+02    -4.518903e+00     1.184242e-01    -5.168696e-05     1.196827e-08    -9.851637e-13    -3.314053e+04    -4.518903e+00     1.184242e-01    -5.168696e-05     1.196827e-08    -9.851637e-13    -3.314053e+04
   53. NC30H58                 -5.031476e+08     4.377270e+08     8.498000e+02    -9.253143e+00     2.089127e-01    -9.372906e-05     2.283213e-08    -2.111866e-12    -7.400428e+04    -9.253143e+00     2.089127e-01    -9.372906e-05     2.283213e-08    -2.111866e-12    -7.400428e+04
   54. NC45H88                 -8.173307e+08     5.498431e+08     9.183900e+02    -1.432554e+01     3.058646e-01    -1.387742e-04     3.447197e-08    -3.319048e-12    -1.177869e+05    -1.432554e+01     3.058646e-01    -1.387742e-04     3.447197e-08    -3.319048e-12    -1.177869e+05
   55. NC60H118                -1.131514e+09     6.619593e+08     9.671500e+02    -1.939794e+01     4.028165e-01    -1.838193e-04     4.611181e-08    -4.526229e-12    -1.615695e+05    -1.939794e+01     4.028165e-01    -1.838193e-04     4.611181e-08    -4.526229e-12    -1.615695e+05
   56. NC16H33                 -1.802781e+08     2.661250e+08     1.387000e+03    -2.430053e+00     9.334648e-02    -3.857496e-05     8.771992e-09    -8.116978e-13    -2.829429e+04     5.103250e+01     3.555228e-02    -8.016386e-06     9.267770e-10    -4.281081e-14    -4.771514e+04
   57. NC30H61                 -4.775266e+08     3.731742e+08     8.501900e+02    -7.384859e+00     1.857508e-01    -8.057223e-05     1.818195e-08    -1.357138e-12    -6.973594e+04    -7.384859e+00     1.857508e-01    -8.057223e-05     1.818195e-08    -1.357138e-12    -6.973594e+04
   58. NC45H91                 -7.917097e+08     4.852903e+08     9.186800e+02    -1.245726e+01     2.827027e-01    -1.256173e-04     2.982179e-08    -2.564319e-12    -1.135185e+05    -1.245726e+01     2.827027e-01    -1.256173e-04     2.982179e-08    -2.564319e-12    -1.135185e+05
   59. NC60H121                -1.105893e+09     5.974065e+08     9.677300e+02    -1.752966e+01     3.796546e-01    -1.706625e-04     4.146163e-08    -3.771500e-12    -1.573011e+05    -1.752966e+01     3.796546e-01    -1.706625e-04     4.146163e-08    -3.771500e-12    -1.573011e+05
   60. NC16H33_T               -1.712693e+08     2.844482e+08     7.478400e+02    -3.580773e+00     9.810395e-02    -4.076668e-05     7.940537e-09    -2.586690e-13    -2.722710e+04    -3.580773e+00     9.810395e-02    -4.076668e-05     7.940537e-09    -2.586690e-13    -2.722710e+04
   61. NC30H61_T               -4.645069e+08     3.890900e+08     8.508300e+02    -8.315013e+00     1.885924e-01    -8.280879e-05     1.880439e-08    -1.385372e-12    -6.809084e+04    -8.315013e+00     1.885924e-01    -8.280879e-05     1.880439e-08    -1.385372e-12    -6.809084e+04
   62. NC45H91_T               -7.786899e+08     5.012062e+08     9.191500e+02    -1.338741e+01     2.855443e-01    -1.278539e-04     3.044424e-08    -2.592553e-12    -1.118734e+05    -1.338741e+01     2.855443e-01    -1.278539e-04     3.044424e-08    -2.592553e-12    -1.118734e+05
   63. NC60H121_T              -1.092873e+09     6.133223e+08     9.681000e+02    -1.845981e+01     3.824962e-01    -1.728990e-04     4.208408e-08    -3.799734e-12    -1.556560e+05    -1.845981e+01     3.824962e-01    -1.728990e-04     4.208408e-08    -3.799734e-12    -1.556560e+05
   64. NC16H31                 -1.007042e+08     3.925887e+08     7.519400e+02    -3.205401e+00     1.052323e-01    -4.405272e-05     9.152105e-09    -5.017249e-13    -1.940697e+04    -3.205401e+00     1.052323e-01    -4.405272e-05     9.152105e-09    -5.017249e-13    -1.940697e+04
   65. NC30H59                 -3.939417e+08     4.972304e+08     8.493100e+02    -7.939641e+00     1.957207e-01    -8.609482e-05     2.001596e-08    -1.628428e-12    -6.027071e+04    -7.939641e+00     1.957207e-01    -8.609482e-05     2.001596e-08    -1.628428e-12    -6.027071e+04
   66. NC45H89                 -7.081248e+08     6.093466e+08     9.181300e+02    -1.301204e+01     2.926726e-01    -1.311399e-04     3.165580e-08    -2.835609e-12    -1.040533e+05    -1.301204e+01     2.926726e-01    -1.311399e-04     3.165580e-08    -2.835609e-12    -1.040533e+05
   67. NC60H119                -1.022308e+09     7.214628e+08     9.667500e+02    -1.808444e+01     3.896245e-01    -1.761850e-04     4.329565e-08    -4.042790e-12    -1.478359e+05    -1.808444e+01     3.896245e-01    -1.761850e-04     4.329565e-08    -4.042790e-12    -1.478359e+05
   68. NC16H31_T               -8.768441e+07     4.085045e+08     7.520800e+02    -4.135556e+00     1.080739e-01    -4.628927e-05     9.774551e-09    -5.299590e-13    -1.776187e+04    -4.135556e+00     1.080739e-01    -4.628927e-05     9.774551e-09    -5.299590e-13    -1.776187e+04
   69. NC30H59_T               -3.809220e+08     5.131463e+08     8.499500e+02    -8.869796e+00     1.985624e-01    -8.833138e-05     2.063841e-08    -1.656662e-12    -5.862562e+04    -8.869796e+00     1.985624e-01    -8.833138e-05     2.063841e-08    -1.656662e-12    -5.862562e+04
   70. NC45H89_T               -6.951050e+08     6.252625e+08     9.186100e+02    -1.394220e+01     2.955143e-01    -1.333765e-04     3.227825e-08    -2.863843e-12    -1.024082e+05    -1.394220e+01     2.955143e-01    -1.333765e-04     3.227825e-08    -2.863843e-12    -1.024082e+05
   71. NC60H119_T              -1.009288e+09     7.373786e+08     9.671300e+02    -1.901460e+01     3.924662e-01    -1.784216e-04     4.391809e-08    -4.071024e-12    -1.461908e+05    -1.901460e+01     3.924662e-01    -1.784216e-04     4.391809e-08    -4.071024e-12    -1.461908e+05
   72. NC16H31_A               -1.533207e+08     3.432377e+08     7.520200e+02    -4.693794e+00     1.071740e-01    -4.334499e-05     7.646820e-09    -2.792839e-14    -2.547215e+04    -4.693794e+00     1.071740e-01    -4.334499e-05     7.646820e-09    -2.792839e-14    -2.547215e+04
   73. NC30H59_A               -4.465582e+08     4.478794e+08     8.494400e+02    -9.428034e+00     1.976625e-01    -8.538709e-05     1.851067e-08    -1.154631e-12    -6.633589e+04    -9.428034e+00     1.976625e-01    -8.538709e-05     1.851067e-08    -1.154631e-12    -6.633589e+04
   74. NC45H89_A               -7.607413e+08     5.599956e+08     9.182400e+02    -1.450043e+01     2.946144e-01    -1.304322e-04     3.015052e-08    -2.361812e-12    -1.101185e+05    -1.450043e+01     2.946144e-01    -1.304322e-04     3.015052e-08    -2.361812e-12    -1.101185e+05
